id|people|date|time|duration|lat|lon
4210|[5,2]|1358571600|65040000|45000|40.7446571|-73.9951555
4260|[5,2]|1358658000|77640000|15000|40.7420666|-73.9926704
4264|[2,4]|1358658000|84840000|15000|40.7439003|-73.9926893
4303|[1,11,2]|1358830800|76200000|15000|40.7964135|-73.9513224
4305|[11,2]|1358830800|78900000|15000|40.7964135|-73.9513224
4308|[10,2]|1358830800|81600000|30000|40.8000576|-73.9512658
4310|[10,2]|1358830800|85200000|30000|40.7369484|-74.0012478
4315|[10,16,2]|1358917200|4200000|30000|40.7297657|-73.9804151
4316|[1,2,6]|1358917200|6000000|15000|40.7297657|-73.9804151
4327|[7,2]|1358917200|57300000|75000|40.7384525|-73.9900026
4330|[11,2]|1358917200|67200000|15000|40.7446707|-73.9951679
4340|[11,2]|1359003600|8940000|15000|40.7427639|-73.9957556
4349|[1,2,3,5]|1359003600|54840000|15000|40.6848168|-73.9779918
4353|[1,2]|1359003600|59340000|15000|40.7424935|-73.9963425
4354|[5,2]|1359003600|60240000|75000|40.7446346|-73.995138
4472|[3,14,2]|1359349200|50520000|45000|40.7572414|-73.9704461
4474|[7,2]|1359349200|55920000|15000|40.7420636|-73.9926483
4495|[7,2]|1359435600|55920000|15000|40.7427433|-73.9957644
4504|[10,2]|1359435600|64020000|60000|40.7427433|-73.9957644
4531|[3,5,8,15,2]|1359522000|64920000|15000|40.7407785|-73.9900493
4598|[2,6]|1359694800|65940000|30000|40.7446366|-73.995136
4621|[15,2]|1359781200|60900000|15000|40.7420636|-73.9926483
4776|[1,2]|1360126800|74820000|105000|40.7419901|-73.995985
4778|[2,9]|1360126800|82920000|120000|40.7419821|-73.9959504
4779|[1,2]|1360213200|3720000|75000|40.7419842|-73.996001
4790|[5,11,2]|1360213200|58020000|41000|40.7438444|-73.9926441
4791|[1,2]|1360213200|60480000|75000|40.7438178|-73.992635
4793|[1,2]|1360213200|67020000|5000|40.7447611|-73.9949944
4794|[1,2]|1360213200|67320000|30000|40.7438346|-73.9926487
4797|[5,2]|1360213200|73080000|84000|40.7438453|-73.9926793
4803|[1,2]|1360299600|15120000|30000|40.7437615|-73.9946585
4805|[1,2]|1360299600|18720000|30000|40.7436123|-73.9946706
4902|[2,9]|1360558800|67380000|29000|40.7437864|-73.992695
4905|[14,2]|1360558800|70920000|60000|40.7430926|-73.9965455
4906|[15,2]|1360558800|74520000|30000|40.7433404|-73.996455
4907|[1,2]|1360558800|76320000|1000|40.7421944|-73.9955133
4942|[7,8,15,2]|1360731600|55500000|60000|40.7371098|-73.990078
4943|[1,2]|1360731600|59100000|60000|40.7405673|-73.9898457
4967|[15,2]|1360818000|69900000|133000|40.7441471|-73.9949247
4971|[11,2]|1360818000|81480000|15000|40.7420845|-73.9926507
4978|[1,11,2]|1360904400|9480000|15000|40.7427275|-73.9960234
5110|[8,2]|1361163600|84060000|30000|40.7427287|-73.996033
5131|[2,15]|1361250000|62460000|15000|40.7446408|-73.9951167
5132|[2,4]|1361250000|63360000|15000|40.7452227|-73.9943586
5133|[7,2]|1361250000|64260000|45000|40.7452227|-73.9943586
5137|[2,11]|1361250000|70560000|15000|40.7446408|-73.9951167
5152|[4,2]|1361336400|54000000|15000|40.7408211|-73.9899944
5153|[5,2]|1361336400|54900000|30000|40.7386468|-73.9899466
5172|[1,2]|1361422800|8100000|15000|40.7446408|-73.9951167
5214|[11,2]|1361509200|57360000|15000|40.7420052|-73.9926914
5215|[8,2]|1361509200|58260000|45000|40.7420941|-73.996108
5305|[16,2]|1361768400|77040000|15000|40.742737|-73.9960119
5309|[11,2]|1361768400|81540000|15000|40.742737|-73.9960119
5314|[2,8]|1361854800|540000|30000|40.742737|-73.9960119
5315|[2,11]|1361854800|2340000|114000|40.742737|-73.9960119
5326|[2,15]|1361854800|64020000|15000|40.7446167|-73.9951308
5637|[2,3]|1347854400|64380000|209000|40.74237442|-73.99543762
5642|[12,3]|1347940800|51060000|571000|40.74137878|-73.9938736
5664|[8,3]|1348286400|79440000|128000|40.69379425|-73.96212769
5814|[5,8,10,11,12,13,14,3]|1349236800|78060000|207000|40.75386429|-73.98427582
5856|[2,3]|1349755200|65880000|459000|40.74227524|-73.99520874
5868|[12,3]|1350014400|64380000|72000|40.74308014|-73.99266052
5900|[1,3]|1350273600|64980000|203000|40.74234009|-73.99542236
5906|[2,3]|1350360000|65640000|264000|40.74234772|-73.99541473
5907|[5,11,3]|1350360000|81480000|60000|40.72535706|-73.99634552
5935|[1,3]|1350878400|51420000|416000|40.74232101|-73.99533844
5937|[5,3]|1350878400|77280000|207000|40.72036743|-73.99655914
5947|[1,3]|1351051200|51300000|612000|40.74234009|-73.99534607
5961|[10,3]|1351137600|67200000|76000|40.74237061|-73.9954071
5962|[5,14,3]|1351137600|71760000|374000|40.74044037|-74.00592804
6021|[10,11,3]|1352091600|69120000|462000|40.7423439|-73.99541473
6041|[1,3]|1352264400|62460000|499000|40.74143982|-73.9937973
6053|[10,11,12,3]|1352437200|12360000|28000|40.74240494|-74.00766754
6062|[11,14,3]|1352437200|64380000|330000|40.74218369|-73.99493408
6092|[8,3]|1352869200|840000|139000|40.73677826|-73.99037933
6108|[15,3]|1352955600|82680000|219000|40.74238968|-73.99552155
6113|[13,3]|1353042000|70620000|17000|40.67017365|-73.98854828
6114|[4,10,11,12,16,3]|1353042000|72780000|9000|40.671978|-74.01078033
6117|[3,15]|1353042000|74700000|7000|40.671772|-74.01174927
6130|[4,3]|1353214800|66420000|68000|40.74232101|-73.99526978
6141|[12,13,14,3]|1353301200|80100000|279000|40.7424736|-73.99681854
6142|[8,3]|1353387600|10440000|18000|40.73714447|-73.99628448
6156|[15,3]|1353474000|62700000|318000|40.74234009|-73.99533081
6394|[4,3]|1354251600|50280000|183000|40.75463867|-73.98059845
6406|[13,3]|1354338000|62160000|265000|40.74128723|-73.99390411
6412|[5,16,3]|1354597200|10980000|19000|40.73730469|-73.99671173
6426|[8,3]|1354683600|65400000|512000|40.74263382|-73.99304199
6430|[5,3]|1354770000|72420000|9000|40.73749542|-73.99699402
6459|[2,3]|1355202000|56520000|523000|40.74220657|-73.99578094
6466|[5,8,11,3]|1355288400|65400000|277000|40.74224091|-73.99514008
6467|[16,3]|1355288400|82020000|96000|40.73830414|-73.99204254
6468|[1,3]|1355374800|1380000|107000|40.73568344|-73.99713135
7031|[1,13,3]|1357534800|82800000|181000|40.74165344|-73.99393463
7069|[15,3]|1358312400|53880000|6000|40.73509598|-73.99043274
7070|[6,7,8,10,11,14,16,3]|1358312400|65760000|595000|40.74243927|-73.99576569
7090|[8,10,3]|1358571600|65760000|380000|40.7413559|-73.99333191
7091|[1,3]|1358658000|2160000|10000|40.73674011|-73.99730682
7109|[4,8,3]|1358830800|75600000|15000|40.79891205|-73.95225525
7111|[7,12,3]|1358830800|81900000|4000|40.78539276|-73.95796967
7112|[4,3]|1358830800|82140000|9000|40.77791595|-73.96315765
7113|[5,3]|1358830800|82680000|6000|40.76486969|-73.9750824
7115|[4,13,3]|1358917200|2640000|139000|40.73096466|-73.98286438
7119|[1,3]|1358917200|54360000|188000|40.7379837|-73.99038696
7125|[14,15,3]|1359003600|54120000|70000|40.68473053|-73.97767639
7136|[10,3]|1359176400|73560000|320000|40.74230194|-73.99591827
7147|[2,3]|1359349200|48840000|118000|40.75794983|-73.96993256
7148|[4,3]|1359349200|56160000|651000|40.74136734|-73.99390411
7153|[14,3]|1359435600|55500000|56000|40.74214554|-73.9928894
7158|[9,16,3]|1359522000|8520000|22000|40.73748016|-73.99695587
7162|[2,5,3]|1359522000|66300000|49000|40.74065018|-73.99005127
7163|[5,6,8,15,16,3]|1359522000|69240000|401000|40.74215317|-73.99582672
7167|[6,3]|1359608400|61920000|209000|40.7422905|-73.99523163
7169|[5,3]|1359694800|10740000|17000|40.73774719|-73.99653625
7194|[11,3]|1360040400|65400000|563000|40.74215698|-73.99583435
7197|[9,3]|1360126800|54480000|7000|40.71547318|-73.95137024
7198|[5,3]|1360126800|54900000|222000|40.73690414|-73.99163055
7199|[8,3]|1360126800|68220000|537000|40.74233627|-73.99582672
7208|[8,3]|1360213200|68580000|463000|40.74077225|-73.99434662
7250|[8,3]|1360904400|52200000|484000|40.74174118|-73.99362946
